stop_frisk_id,stop_frisk_date,stop_frisk_time,year2,month2,day2,stop_was_initiated,record_status_code,issuing_officer_rank,issuing_officer_command_code,supervising_officer_rank,supervising_officer_command_code,supervising_action_corresponding_activity_log_entry_reviewed,location_in_out_code,jurisdiction_code,jurisdiction_description,observed_duration_minutes,suspected_crime_description,stop_duration_minutes,officer_explained_stop_flag,officer_not_explained_stop_description,other_person_stopped_flag,suspect_arrested_flag,suspect_arrest_offense,summons_issued_flag,summons_offense_description,officer_in_uniform_flag,id_card_identifies_officer_flag,shield_identifies_officer_flag,verbal_identifies_officer_flag,frisked_flag,searched_flag,other_contraband_flag,firearm_flag,knife_cutter_flag,other_weapon_flag,weapon_found_flag,physical_force_cew_flag,physical_force_draw_point_firearm_flag,physical_force_handcuff_suspect_flag,physical_force_oc_spray_used_flag,physical_force_other_flag,physical_force_restraint_used_flag,physical_force_verbal_instruction_flag,physical_force_weapon_impact_flag,backround_circumstances_violent_crime_flag,backround_circumstances_suspect_known_to_carry_weapon_flag,suspects_actions_casing_flag,suspects_actions_concealed_possession_weapon_flag,suspects_actions_decription_flag,suspects_actions_drug_transactions_flag,suspects_actions_identify_crime_pattern_flag,suspects_actions_lookout_flag,suspects_actions_other_flag,suspects_actions_proximity_to_scene_flag,search_basis_admission_flag,search_basis_consent_flag,search_basis_hard_object_flag,search_basis_incidental_to_arrest_flag,search_basis_other_flag,search_basis_outline_flag,demeanor_code,demeanor_of_person_stopped,suspect_reported_age,suspect_sex,suspect_race_description,suspect_height,suspect_weight,suspect_body_build_type,suspect_eye_color,suspect_hair_color,suspect_other_description,stop_location_precinct,stop_location_sector_code,stop_location_apartment,stop_location_full_address,stop_location_premises_name,stop_location_street_name,stop_location_x,stop_location_y,stop_location_zip_code,stop_location_patrol_boro_name,stop_location_boro_name,stop_id_anony,ask_for_consent_flg,consent_given_flg,stop_id
NA,2020-05-17,1899-12-31 15:10:00,2020,May,Sunday,Based on Radio Run,APP,POM,46,SGT,46,NA,O,(null),(null),2,OTHER,7,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,WAS VERY NERVOUS HANDS SHAKING,18,MALE,WHITE HISPANIC,5.5,160,THN,BRO,BLK,NA,46,B,(null),2070 GRAND CONC,NA,GRAND CONC,1011188,250115,10457,PBBX,BRONX,NA,N,N,4970
NA,2019-12-28,1899-12-31 01:34:00,2019,December,Saturday,Based on Self Initiated,APP,POM,52,SGT,52,NA,O,P,PSB,1,CPW,2,Y,(null),N,N,(null),N,(null),N,(null),S,V,Y,Y,N,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),DE,NERVOUS,18,MALE,BLACK,5.1,170,MED,BRO,BLK,(null),52,B,(null),EAST FORDHAM ROAD && VALENTINE AVENUE,NA,EAST FORDHAM ROAD,1013049,253439,(null),PBBX,BRONX,6176,N,N,NA
NA,2019-04-13,1899-12-31 06:08:00,2019,April,Saturday,Based on Radio Run,APP,POM,68,SGT,68,NA,O,P,PSB,1,MENACING,10,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),Y,(null),(null),Y,(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,CONFUSED,29,MALE,WHITE,6.1,175,THN,BRO,BLK,(null),68,A,(null),4 AVENUE && 89 STREET,NA,4 AVENUE,976144,165423,(null),PBBS,BROOKLYN,7296,Y,Y,NA
2017084010021,2017-02-13,1899-12-31 13:25:00,2017,February,Monday,Based on C/W on Scene,APP,POM,084,SGT,084,Y,I,P,PSB,1,ROBBERY,9,Y,(null),Y,Y,CPW,N,(null),Y,(null),(null),(null),Y,Y,N,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),CM,ROBBERY,17,MALE,BLACK,5.1,130,THN,BRO,BLN,STARS,84,C,(null),408 FULTON STREET,(null),FULTON STREET,988021,191052,(null),PBBN,BROOKLYN,NA,NA,NA,NA
NA,2021-06-09,19:14:00,2021,June,Wednesday,Based on C/W on Scene,APP,POM,551,(null),(null),(null),O,P,PSB,0,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),DE,CALM,41,MALE,BLACK,5.9,230,HEA,BRO,BLK,(null),014,D,(null),519 8 AVE,NA,8 AVE,986228,213738,NA,PBMS,MANHATTAN,NA,N,N,3253
NA,2021-07-09,16:17:00,2021,July,Friday,Based on Radio Run,APP,POM,078,SSA,078,Y,O,P,PSB,1,PETIT LARCENY,30,Y,(null),Y,Y,PETIT LARCENY,N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),DE,UPSET,47,MALE,WHITE HISPANIC,5.7,170,MED,BRO,BLK,5 STAR TATTOOS ON NECK AND SANDRA WORD WRITTEN ON NECK,078,B,(null),547 6 AVE,NA,6 AVE,987946,181381,NA,PBBS,BROOKLYN,NA,N,Y,3940
NA,2021-08-26,20:18:00,2021,August,Thursday,Based on Radio Run,APP,POM,115,SGT,115,N,O,(null),(null),1,CPW,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,CALM,62,MALE,WHITE HISPANIC,6.1,220,MED,HAZ,BRO,(null),115,D,(null),103-05 34 AVE,NA,34 AVE,1021633,214733,NA,PBQN,QUEENS,NA,N,N,5070
2017115010050,2017-04-22,1899-12-31 23:05:00,2017,April,Saturday,Based on Radio Run,APP,POM,184,SGT,184,Y,O,P,PSB,1,ROBBERY,10,Y,(null),N,N,(null),N,(null),N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),CM,ROBBERY,29,MALE,WHITE HISPANIC,5.5,150,MED,BRO,BLK,(null),115,H,(null),35-37 98 STREET,(null),98 STREET,1020370,213731,(null),PBQN,QUEENS,NA,NA,NA,NA
NA,2020-01-30,1899-12-31 12:05:00,2020,January,Thursday,Based on Radio Run,APP,POM,108,SGT,108,NA,I,(null),(null),0,CPW,1,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,CALM,23,MALE,MIDDLE EASTERN/SOUTHWEST,5.1,250,HEA,BLK,BLK,(null),108,B,1E,45-14 42 ST,NA,42 ST,1005682,209978,11104,PBQN,QUEENS,NA,N,N,895
373,2018-01-16,1899-12-31 15:15:00,2018,January,Tuesday,Based on Radio Run,APP,POM,73,SGT,73,Y,(null),P,PSB,1,OTHER,8,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),N/A,N/A,17,MALE,WHITE HISPANIC,5.8,140,MED,BRO,BRO,(null),73,C,(null),BLAKE AVENUE && ROCKAWAY AVENUE,(null),BLAKE AVENUE,1009302,181795,(null),PBBN,BROOKLYN,NA,NA,NA,NA
NA,2021-04-23,01:56:00,2021,April,Friday,Based on C/W on Scene,APP,POM,067,(null),(null),(null),O,P,PSB,5,CPW,7,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,CALM,30,MALE,BLACK,5.10,150,THN,BRO,BLK,LARGE GOLD CHAIN,067,D,(null),E 46 ST && GLENWOOD RD,NA,E 46 ST,1002985,170612,NA,PBBS,BROOKLYN,NA,N,N,2238
8600,2018-10-03,1899-12-31 19:21:00,2018,October,Wednesday,Based on Radio Run,APP,POM,42,SGT,42,Y,O,(null),(null),1,CPW,5,Y,(null),Y,N,(null),N,(null),N,(null),S,(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),N/A,N/A,25,MALE,BLACK HISPANIC,5.6,165,THN,BRO,BLK,(null),42,A,(null),1789 SOUTHERN BOULEVARD,(null),SOUTHERN BOULEVARD,1015352,244466,(null),PBBX,BRONX,NA,NA,NA,NA
NA,2021-10-02,00:23:00,2021,October,Saturday,Based on Self Initiated,APP,SGT,044,LT,044,N,O,P,PSB,1,OTHER,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,Y,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,UPSET,25,MALE,BLACK,5.8,180,MED,BRO,BLK,(null),044,B,(null),1085 ANDERSON AVE,NA,ANDERSON AVE,1004839,243328,NA,PBBX,BRONX,NA,N,N,6110
NA,2019-07-26,1899-12-31 00:10:00,2019,July,Friday,Based on Self Initiated,APP,POM,52,SGT,183,NA,(null),(null),(null),1,CPW,2,Y,(null),N,N,(null),N,(null),N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),NA,NA,(null),MALE,BLACK HISPANIC,5.1,225,HEA,BRO,BLK,(null),46,D,(null),GRAND AVENUE && WEST BURNSIDE AVENUE,NA,GRAND AVENUE,1009305,250411,(null),PBBX,BRONX,5087,N,N,NA
8583,2018-10-02,1899-12-31 14:07:00,2018,October,Tuesday,Based on Radio Run,APP,POM,69,SGT,69,Y,O,H,Housing,0,CPW,8,Y,(null),N,Y,CPW,N,(null),N,(null),S,V,N,Y,Y,Y,(null),(null),Y,(null),Y,Y,(null),(null),Y,Y,(null),(null),Y,(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),Y,Y,(null),Y,N/A,N/A,37,MALE,BLACK,6.2,220,MED,BRO,BLD,(null),69,A,(null),EAST 108 STREET && FARRAGUT ROAD,(null),EAST 108 STREET,1013146,176791,(null),PBBS,BROOKLYN,NA,NA,NA,NA
9134,2018-10-22,1899-12-31 23:10:00,2018,October,Monday,Based on Radio Run,APP,POM,52,SGT,52,Y,(null),P,PSB,0,ASSAULT,10,Y,(null),N,N,(null),Y,DISORDERLY CONDUCT,Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),N/A,N/A,20,MALE,BLACK HISPANIC,6.2,160,MED,BRO,BLK,(null),52,B,(null),MARION AVENUE && EAST 196 STREET,(null),MARION AVENUE,1014892,254735,(null),PBBX,BRONX,NA,NA,NA,NA
NA,2019-07-23,1899-12-31 15:05:00,2019,July,Tuesday,Based on C/W on Scene,APP,POM,161,SGT,161,NA,O,P,PSB,5,GRAND LARCENY,25,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,CALM,29,MALE,BLACK,5.7,140,THN,BRO,BRO,STARS TATTOO ON FACE,18,C,(null),1535 BROADWAY,NA,BROADWAY,988202,215444,(null),PBMS,MANHATTAN,1313,N,N,NA
NA,2021-11-16,22:57:00,2021,November,Tuesday,Based on Radio Run,APP,POM,063,LT,063,Y,(null),(null),(null),1,CPW,1,N,ARREST,N,Y,CPW,N,(null),Y,(null),(null),(null),Y,Y,N,Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),DE,N/A,19,MALE,BLACK,5.10,200,MED,BRO,BLK,(null),061,C,(null),AVENUE U && BATCHELDER ST,NA,AVENUE U,1001178,158149,NA,PBBS,BROOKLYN,NA,N,N,7515
2017106010114,2017-03-22,1899-12-31 14:05:00,2017,March,Wednesday,Based on Radio Run,APP,POM,106,SGT,106,Y,O,P,PSB,2,CRIMINAL TRESPASS,10,Y,(null),Y,N,(null),N,(null),N,(null),S,(null),Y,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),DE,NORMAL,31,MALE,BLACK,5.1,180,MED,BRO,BLK,(null),106,D,(null),76-18 GLENMORE AVENUE,(null),GLENMORE AVENUE,1022850,186304,(null),PBQS,QUEENS,NA,NA,NA,NA
NA,2020-01-23,1899-12-31 10:30:00,2020,January,Thursday,Based on C/W on Scene,APP,DT3,278,SDS,278,NA,O,P,PSB,1,CPSP,3,Y,(null),N,N,(null),N,(null),N,(null),S,(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(,(null),(null),(null),(null),(null),(null),SA,UPSET,20,MALE,BLACK,5.5,150,MED,BRO,BLK,N/A,60,D,(null),2960 W 24 ST,NA,W 24 ST,986734,148537,11224,PBBS,BROOKLYN,NA,N,(,701
NA,2020-06-11,1899-12-31 00:45:00,2020,June,Thursday,Based on Self Initiated,APP,POM,48,SGT,48,NA,O,(null),(null),1,CPW,5,Y,(null),N,N,(null),Y,MARIJU,Y,(null),(null),(null),Y,Y,Y,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),(null),(null),CO,NERVOUS,24,MALE,WHITE HISPANIC,5.7,160,THN,BRO,BLK,(null),48,D,(null),E 178 ST && BOSTON RD,NA,E 178 ST,1017626,245682,10460,PBBX,BRONX,NA,N,N,5573
6581,2018-07-30,1899-12-31 19:04:00,2018,July,Monday,Based on Radio Run,APP,POM,103,SGT,103,Y,O,P,PSB,1,ASSAULT,5,Y,(null),Y,Y,ASSAULT,N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,CALM,15,MALE,BLACK,5.9,465,THN,BRO,BRO,(null),103,C,(null),106-52 157 STREET,(null),157 STREET,1040465,193339,(null),PBQS,QUEENS,NA,NA,NA,NA
NA,2019-01-03,1899-12-31 21:47:00,2019,January,Thursday,Based on Self Initiated,APP,POM,75,SGT,75,NA,(null),P,PSB,1,CPW,10,Y,(null),N,N,(null),N,(null),N,(null),S,V,Y,Y,N,(null),(null),(null),N,(null),Y,Y,(null),(null),(null),Y,(null),Y,(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),Y,DE,AGGRESSIVE TOWARDS POTENTIAL C/V'S AND AGITATED,25,MALE,BLACK,6,160,THN,BRO,BLK,"FACE TATTOO ""WILDLIFE""",75,B,(null),BLAKE AVENUE && SHEFFIELD AVENUE,NA,BLAKE AVENUE,1013155,182550,(null),PBBN,BROOKLYN,8342,N,N,NA
2017047010107,2017-08-01,1899-12-31 12:30:00,2017,August,Tuesday,Based on Radio Run,APP,POM,047,SGT,047,Y,O,P,PSB,1,PETIT LARCENY,20,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),CM,PETIT LARCENY,26,MALE,BLACK,5.11,180,THN,BRO,BRO,(null),47,C,(null),1179 EAST 233 STREET,(null),EAST 233 STREET,1027387,263250,(null),PBBX,BRONX,NA,NA,NA,NA
NA,2020-02-11,1899-12-31 20:09:00,2020,February,Tuesday,Based on Radio Run,APP,POF,79,SGT,79,NA,O,P,PSB,1,OTHER,8,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(,(null),(null),(null),(null),(null),(null),CM,CALM,40,MALE,BLACK,6,200,MED,BRO,BLK,(null),79,D,(null),542 MARCY AVE,NA,MARCY AVE,998176,192994,11206,PBBN,BROOKLYN,NA,N,(,1958
2017121010071,2017-08-05,1899-12-31 02:08:00,2017,August,Saturday,Based on Self Initiated,APP,POM,121,SSA,121,Y,(null),P,PSB,1,CPW,30,Y,(null),N,N,(null),Y,DISORD,N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,NOT COMPLIANT,27,MALE,BLACK,5.7,200,U,BRO,BLK,N/A,121,C,(null),537 PORT RICHMOND AVENUE,(null),PORT RICHMOND AVENUE,945268,168753,(null),PBSI,STATEN IS,NA,NA,NA,NA
NA,2020-06-18,1899-12-31 13:50:00,2020,June,Thursday,Based on Radio Run,APP,POM,122,SGT,122,NA,O,P,PSB,1,ROBBERY,3,Y,(null),N,Y,ROBBERY,N,(null),Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(,(null),(null),(null),Y,(null),(null),CM,COOPERATIVE,53,MALE,WHITE,5.1,180,MED,BRO,BLD,GREY SWEAT PANTS AND BLACK T-,122,A,(null),347 PETER AVE,NA,PETER AVE,952504,143652,10306,PBSI,STATEN ISLAND,NA,N,N,5608
NA,2020-04-27,1899-12-31 21:52:00,2020,April,Monday,Based on Radio Run,APP,POF,6,SGT,6,NA,I,P,PSB,0,CRIMINAL TRESPASS,7,Y,(null),N,Y,CRIMINAL TRESPASS,N,(null),Y,(null),(null),(null),N,Y,Y,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(,(null),(null),(null),Y,(null),(null),CO,AGITATED,56,MALE,WHITE,6.2,190,MED,BLU,GRY,BROWN JACKET,6,A,(null),120 W 3 ST,NA,W 3 ST,984126,205417,10012,PBMS,MANHATTAN,NA,N,N,3966
NA,2019-09-25,1899-12-31 03:18:00,2019,September,Wednesday,Based on Self Initiated,APP,SGT,425,LSA,425,NA,(null),(null),(null),1,CPW,1,Y,(null),N,N,(null),N,(null),N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,ANGRY,(null),MALE,BLACK,5.11,190,MED,BRO,BLK,(null),44,D,(null),WEST 168 STREET && NELSON AVENUE,NA,WEST 168 STREET,1005026,244724,(null),PBBX,BRONX,4783,N,N,NA
NA,2021-08-15,15:47:00,2021,August,Sunday,Based on Radio Run,APP,POM,112,SGT,112,N,O,P,PSB,1,CPW,28,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),DE,ANGRY,60,MALE,WHITE HISPANIC,5.10,180,MED,BRO,BRO,MISSING TWO FRONT TEETH,112,A,(null),69-12 AUSTIN ST,NA,AUSTIN ST,1026104,202209,NA,PBQN,QUEENS,NA,N,(null),4820
NA,2021-09-06,03:45:00,2021,September,Monday,Based on Radio Run,APP,POM,070,SGT,070,Y,(null),(null),(null),1,ASSAULT,5,Y,(null),N,Y,ASSAULT,N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,COMPLIANT,36,MALE,BLACK,5.10,180,THN,BRO,BLK,WHITE SHIRT BLACK PANTS,070,C,(null),E 19 ST && DITMAS AVE,NA,E 19 ST,995326,172002,NA,PBBS,BROOKLYN,NA,N,N,5343
NA,2021-10-08,21:30:00,2021,October,Friday,Based on Self Initiated,APP,POF,077,SGT,077,Y,O,(null),(null),1,ROBBERY,2,N,INDIVIDUAL WAS HIGHLY UNCOOPERATIVE,N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,IRRITATED,36,MALE,BLACK,6.0,190,THN,BRO,BLK,(null),077,B,(null),NOSTRAND AVE && PARK PL,NA,NOSTRAND AVE,998074,184626,NA,PBBN,BROOKLYN,NA,N,N,6124
5690,2018-06-30,1899-12-31 22:54:00,2018,June,Saturday,Based on Radio Run,APP,POM,75,SGT,75,Y,(null),(null),(null),0,CPW,18,Y,(null),Y,N,(null),Y,MARIJUANA POSSESSION,Y,(null),(null),(null),Y,N,Y,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),N/A,N/A,(null),MALE,BLACK,6,(null),MED,BRO,BLK,(null),75,D,(null),MILLER AVENUE && HEGEMAN AVENUE,(null),MILLER AVENUE,1015443,180368,(null),PBBN,BROOKLYN,NA,NA,NA,NA
2017105010070,2017-06-11,1899-12-31 19:00:00,2017,June,Sunday,Based on Radio Run,APP,POM,105,SGT,105,Y,(null),P,PSB,0,CPW,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),CM,CPW,19,MALE,BLACK,5.6,130,THN,BRO,XXX,DU-RAG,105,J,(null),HILLSIDE AVENUE && 207 STREET,(null),HILLSIDE AVENUE,1051143,202267,(null),PBQS,QUEENS,NA,NA,NA,NA
9087,2018-10-20,1899-12-31 18:15:00,2018,October,Saturday,Based on C/W on Scene,APP,POM,50,SGT,50,Y,(null),(null),(null),1,MENACING,10,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,CALM,21,MALE,WHITE HISPANIC,5.0999999999999996,170,THN,BRO,BLK,LEFT AND RIGHT SIDE OF FACE,50,A,(null),2820 BAILEY AVENUE,(null),BAILEY AVENUE,1010451,257637,(null),PBBX,BRONX,NA,NA,NA,NA
2017090010113,2017-07-31,1899-12-31 20:55:00,2017,July,Monday,Based on Radio Run,APP,POM,090,SGT,090,Y,(null),T,Transit,1,OTHER,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,Y,CM,OTHER,34,MALE,BLACK HISPANIC,5.5,140,THN,BRO,BLK,(null),90,A,(null),BROADWAY && MARCY AVENUE,(null),BROADWAY,995921,197378,(null),PBBN,BROOKLYN,NA,NA,NA,NA
2017112010017,2017-04-05,1899-12-31 18:38:00,2017,April,Wednesday,Based on Radio Run,APP,POM,112,SGT,112,Y,(null),P,PSB,3,ROBBERY,5,Y,(null),N,N,(null),N,(null),N,(null),S,V,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),CM,ROBBERY,15,MALE,WHITE,5.7,140,THN,BRO,BRO,BLACK,112,F,(null),102 STREET && 66 AVENUE,(null),102 STREET,1025204,205013,(null),PBQN,QUEENS,NA,NA,NA,NA
2017006010035,2017-09-05,1899-12-31 08:50:00,2017,September,Tuesday,Based on C/W on Scene,APP,POM,006,SGT,006,Y,(null),P,PSB,1,ASSAULT,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,CLUELESS,50,MALE,BLACK,5.7,230,U,BLK,BLK,N/A,6,B,(null),WEST 4 STREET && MAC DOUGAL STREET,(null),WEST 4 STREET,984360,205615,(null),PBMS,MANHATTAN,NA,NA,NA,NA
2017073010059,2017-03-20,1899-12-31 17:20:00,2017,March,Monday,Based on Radio Run,APP,POM,073,SGT,073,N,(null),P,PSB,1,ROBBERY,2,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),CM,ROBBERY,18,MALE,BLACK,5.7,150,THN,BRO,BLK,(null),73,P,(null),AMBOY STREET && NEWPORT STREET,(null),AMBOY STREET,1008694,179350,(null),PBBN,BROOKLYN,NA,NA,NA,NA
NA,2019-03-03,1899-12-31 05:47:00,2019,March,Sunday,Based on Radio Run,APP,POM,90,SGT,90,NA,O,P,PSB,5,GRAND LARCENY,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),DE,CALM,34,MALE,WHITE HISPANIC,5.8,160,THN,BRO,BLK,(null),90,D,(null),POWERS STREET && OLIVE STREET,NA,POWERS STREET,1001221,199117,(null),PBBN,BROOKLYN,10251,Y,Y,NA
9879,2018-11-17,1899-12-31 16:46:00,2018,November,Saturday,Based on Radio Run,APP,POM,61,SGT,61,Y,(null),(null),(null),1,PETIT LARCENY,12,N,LANGUAGE BARRIER,N,Y,PETIT LARCENY,N,(null),Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),N/A,N/A,56,MALE,WHITE,5.8,(null),THN,BLU,BLK,"PURPLE SWEATER, BLACK JEANS, BLACK SNEAKERS",61,D,(null),EAST 15 STREET && AVENUE Y,(null),EAST 15 STREET,996818,154264,(null),PBBS,BROOKLYN,NA,NA,NA,NA
